z[km],p[mb],T[K],air[cm-3],o3[cm-3],o3[atm-cm/km],o2[cm-3],h2o[cm-3],co2[cm-3],no2[cm-3],beta_m_532[sr-1 km-1],sigma_m_532[km-1],beta_m_1064[sr-1 km-1],sigma_m_1064[km-1],beta_p_532[sr-1 km-1],sigma_p_532[km-1],beta_p_1064[sr-1 km-1],sigma_p_1064[km-1]
 15.000,   1.211e+02,   2.167e+02,   4.050e+18,   2.630e+12,   9.777e-03,   8.460e+17,   2.030e+13,   1.340e+15,   6.930e+08,   2.402e-04,   2.093e-03,   1.455e-05,   1.266e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 14.850,   1.242e+02,   2.167e+02,   4.154e+18,   2.592e+12,   9.638e-03,   8.676e+17,   2.147e+13,   1.373e+15,   6.421e+08,   2.463e-04,   2.146e-03,   1.492e-05,   1.299e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 14.700,   1.273e+02,   2.167e+02,   4.257e+18,   2.555e+12,   9.498e-03,   8.892e+17,   2.264e+13,   1.406e+15,   5.913e+08,   2.524e-04,   2.200e-03,   1.529e-05,   1.331e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 14.550,   1.304e+02,   2.167e+02,   4.361e+18,   2.517e+12,   9.359e-03,   9.108e+17,   2.381e+13,   1.439e+15,   5.404e+08,   2.586e-04,   2.253e-03,   1.566e-05,   1.364e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 14.400,   1.335e+02,   2.167e+02,   4.464e+18,   2.480e+12,   9.219e-03,   9.324e+17,   2.498e+13,   1.472e+15,   4.896e+08,   2.647e-04,   2.307e-03,   1.603e-05,   1.396e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 14.250,   1.366e+02,   2.167e+02,   4.568e+18,   2.442e+12,   9.080e-03,   9.540e+17,   2.615e+13,   1.505e+15,   4.387e+08,   2.709e-04,   2.360e-03,   1.641e-05,   1.428e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 14.100,   1.396e+02,   2.167e+02,   4.671e+18,   2.405e+12,   8.941e-03,   9.756e+17,   2.732e+13,   1.538e+15,   3.879e+08,   2.770e-04,   2.414e-03,   1.678e-05,   1.461e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.950,   1.429e+02,   2.167e+02,   4.780e+18,   2.367e+12,   8.801e-03,   9.985e+17,   2.971e+13,   1.574e+15,   3.486e+08,   2.835e-04,   2.470e-03,   1.717e-05,   1.495e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.800,   1.465e+02,   2.167e+02,   4.900e+18,   2.330e+12,   8.662e-03,   1.024e+18,   3.452e+13,   1.614e+15,   3.326e+08,   2.906e-04,   2.532e-03,   1.760e-05,   1.532e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.650,   1.501e+02,   2.167e+02,   5.020e+18,   2.292e+12,   8.522e-03,   1.050e+18,   3.934e+13,   1.655e+15,   3.165e+08,   2.977e-04,   2.594e-03,   1.803e-05,   1.570e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.500,   1.538e+02,   2.167e+02,   5.140e+18,   2.255e+12,   8.383e-03,   1.075e+18,   4.415e+13,   1.695e+15,   3.005e+08,   3.048e-04,   2.656e-03,   1.846e-05,   1.607e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.350,   1.574e+02,   2.167e+02,   5.260e+18,   2.217e+12,   8.243e-03,   1.101e+18,   4.897e+13,   1.736e+15,   2.844e+08,   3.119e-04,   2.718e-03,   1.889e-05,   1.645e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.200,   1.610e+02,   2.167e+02,   5.380e+18,   2.180e+12,   8.104e-03,   1.126e+18,   5.378e+13,   1.776e+15,   2.684e+08,   3.190e-04,   2.780e-03,   1.932e-05,   1.682e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 13.050,   1.646e+02,   2.167e+02,   5.500e+18,   2.142e+12,   7.965e-03,   1.152e+18,   5.860e+13,   1.817e+15,   2.523e+08,   3.262e-04,   2.842e-03,   1.976e-05,   1.720e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.900,   1.686e+02,   2.167e+02,   5.634e+18,   2.118e+12,   7.874e-03,   1.180e+18,   6.658e+13,   1.861e+15,   2.427e+08,   3.341e-04,   2.911e-03,   2.024e-05,   1.762e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.750,   1.729e+02,   2.167e+02,   5.775e+18,   2.100e+12,   7.807e-03,   1.210e+18,   7.615e+13,   1.908e+15,   2.362e+08,   3.425e-04,   2.984e-03,   2.074e-05,   1.806e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.600,   1.771e+02,   2.167e+02,   5.916e+18,   2.082e+12,   7.740e-03,   1.240e+18,   8.572e+13,   1.954e+15,   2.298e+08,   3.508e-04,   3.057e-03,   2.125e-05,   1.850e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.450,   1.813e+02,   2.167e+02,   6.057e+18,   2.064e+12,   7.673e-03,   1.270e+18,   9.529e+13,   2.001e+15,   2.233e+08,   3.592e-04,   3.130e-03,   2.176e-05,   1.894e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.300,   1.855e+02,   2.167e+02,   6.198e+18,   2.046e+12,   7.606e-03,   1.300e+18,   1.049e+14,   2.047e+15,   2.169e+08,   3.675e-04,   3.203e-03,   2.226e-05,   1.938e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.150,   1.898e+02,   2.167e+02,   6.339e+18,   2.028e+12,   7.539e-03,   1.330e+18,   1.144e+14,   2.094e+15,   2.104e+08,   3.759e-04,   3.275e-03,   2.277e-05,   1.982e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 12.000,   1.940e+02,   2.167e+02,   6.480e+18,   2.010e+12,   7.472e-03,   1.360e+18,   1.240e+14,   2.140e+15,   2.040e+08,   3.843e-04,   3.348e-03,   2.328e-05,   2.026e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 11.850,   1.990e+02,   2.167e+02,   6.645e+18,   1.953e+12,   7.260e-03,   1.395e+18,   1.465e+14,   2.194e+15,   2.032e+08,   3.940e-04,   3.433e-03,   2.387e-05,   2.078e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 11.700,   2.039e+02,   2.167e+02,   6.810e+18,   1.896e+12,   7.048e-03,   1.429e+18,   1.690e+14,   2.248e+15,   2.025e+08,   4.038e-04,   3.519e-03,   2.446e-05,   2.129e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 11.550,   2.089e+02,   2.167e+02,   6.975e+18,   1.839e+12,   6.836e-03,   1.464e+18,   1.915e+14,   2.302e+15,   2.017e+08,   4.136e-04,   3.604e-03,   2.505e-05,   2.181e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 11.400,   2.138e+02,   2.168e+02,   7.140e+18,   1.782e+12,   6.625e-03,   1.498e+18,   2.140e+14,   2.356e+15,   2.010e+08,   4.234e-04,   3.689e-03,   2.565e-05,   2.233e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 11.250,   2.188e+02,   2.168e+02,   7.305e+18,   1.725e+12,   6.413e-03,   1.533e+18,   2.365e+14,   2.410e+15,   2.002e+08,   4.332e-04,   3.774e-03,   2.624e-05,   2.284e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 11.100,   2.237e+02,   2.168e+02,   7.470e+18,   1.668e+12,   6.201e-03,   1.567e+18,   2.590e+14,   2.464e+15,   1.995e+08,   4.430e-04,   3.860e-03,   2.683e-05,   2.336e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.950,   2.289e+02,   2.171e+02,   7.631e+18,   1.605e+12,   5.967e-03,   1.601e+18,   2.904e+14,   2.517e+15,   1.993e+08,   4.525e-04,   3.943e-03,   2.741e-05,   2.386e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.800,   2.346e+02,   2.181e+02,   7.784e+18,   1.530e+12,   5.688e-03,   1.632e+18,   3.396e+14,   2.568e+15,   2.002e+08,   4.616e-04,   4.022e-03,   2.796e-05,   2.434e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.650,   2.403e+02,   2.191e+02,   7.937e+18,   1.455e+12,   5.409e-03,   1.664e+18,   3.888e+14,   2.619e+15,   2.011e+08,   4.707e-04,   4.101e-03,   2.851e-05,   2.482e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.500,   2.460e+02,   2.201e+02,   8.090e+18,   1.380e+12,   5.130e-03,   1.695e+18,   4.380e+14,   2.670e+15,   2.020e+08,   4.797e-04,   4.180e-03,   2.906e-05,   2.530e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.350,   2.517e+02,   2.210e+02,   8.243e+18,   1.305e+12,   4.851e-03,   1.727e+18,   4.872e+14,   2.721e+15,   2.029e+08,   4.888e-04,   4.259e-03,   2.961e-05,   2.578e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.200,   2.574e+02,   2.220e+02,   8.396e+18,   1.230e+12,   4.572e-03,   1.758e+18,   5.364e+14,   2.772e+15,   2.038e+08,   4.979e-04,   4.338e-03,   3.016e-05,   2.625e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 10.050,   2.631e+02,   2.230e+02,   8.549e+18,   1.155e+12,   4.294e-03,   1.790e+18,   5.856e+14,   2.823e+15,   2.047e+08,   5.070e-04,   4.417e-03,   3.071e-05,   2.673e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.900,   2.693e+02,   2.239e+02,   8.711e+18,   1.106e+12,   4.112e-03,   1.823e+18,   6.958e+14,   2.877e+15,   2.070e+08,   5.166e-04,   4.501e-03,   3.129e-05,   2.724e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.750,   2.758e+02,   2.249e+02,   8.878e+18,   1.070e+12,   3.979e-03,   1.858e+18,   8.365e+14,   2.933e+15,   2.100e+08,   5.264e-04,   4.587e-03,   3.189e-05,   2.776e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.600,   2.822e+02,   2.259e+02,   9.044e+18,   1.034e+12,   3.845e-03,   1.892e+18,   9.772e+14,   2.988e+15,   2.130e+08,   5.363e-04,   4.673e-03,   3.249e-05,   2.828e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.450,   2.887e+02,   2.268e+02,   9.211e+18,   9.985e+11,   3.712e-03,   1.927e+18,   1.118e+15,   3.044e+15,   2.160e+08,   5.462e-04,   4.759e-03,   3.308e-05,   2.880e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.300,   2.951e+02,   2.278e+02,   9.377e+18,   9.627e+11,   3.579e-03,   1.961e+18,   1.259e+15,   3.099e+15,   2.190e+08,   5.561e-04,   4.845e-03,   3.368e-05,   2.932e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.150,   3.016e+02,   2.287e+02,   9.544e+18,   9.268e+11,   3.446e-03,   1.996e+18,   1.399e+15,   3.155e+15,   2.220e+08,   5.659e-04,   4.931e-03,   3.428e-05,   2.984e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  9.000,   3.080e+02,   2.297e+02,   9.710e+18,   8.910e+11,   3.312e-03,   2.030e+18,   1.540e+15,   3.210e+15,   2.250e+08,   5.758e-04,   5.017e-03,   3.488e-05,   3.036e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  8.850,   3.153e+02,   2.307e+02,   9.889e+18,   8.553e+11,   3.180e-03,   2.069e+18,   1.911e+15,   3.270e+15,   2.291e+08,   5.864e-04,   5.109e-03,   3.552e-05,   3.092e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  8.700,   3.226e+02,   2.317e+02,   1.007e+19,   8.196e+11,   3.047e-03,   2.108e+18,   2.281e+15,   3.330e+15,   2.331e+08,   5.970e-04,   5.202e-03,   3.616e-05,   3.148e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  8.550,   3.298e+02,   2.326e+02,   1.025e+19,   7.839e+11,   2.914e-03,   2.147e+18,   2.652e+15,   3.390e+15,   2.372e+08,   6.076e-04,   5.294e-03,   3.680e-05,   3.204e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  8.400,   3.371e+02,   2.336e+02,   1.042e+19,   7.482e+11,   2.781e-03,   2.186e+18,   3.022e+15,   3.450e+15,   2.412e+08,   6.181e-04,   5.386e-03,   3.744e-05,   3.260e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  8.250,   3.444e+02,   2.346e+02,   1.060e+19,   7.125e+11,   2.649e-03,   2.225e+18,   3.393e+15,   3.510e+15,   2.453e+08,   6.287e-04,   5.478e-03,   3.808e-05,   3.315e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  8.100,   3.517e+02,   2.356e+02,   1.078e+19,   6.768e+11,   2.516e-03,   2.264e+18,   3.763e+15,   3.570e+15,   2.493e+08,   6.393e-04,   5.571e-03,   3.873e-05,   3.371e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.950,   3.592e+02,   2.365e+02,   1.097e+19,   6.511e+11,   2.420e-03,   2.304e+18,   4.161e+15,   3.632e+15,   2.535e+08,   6.505e-04,   5.668e-03,   3.940e-05,   3.430e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.800,   3.674e+02,   2.375e+02,   1.118e+19,   6.454e+11,   2.399e-03,   2.346e+18,   4.612e+15,   3.698e+15,   2.580e+08,   6.630e-04,   5.777e-03,   4.016e-05,   3.496e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.650,   3.756e+02,   2.385e+02,   1.139e+19,   6.397e+11,   2.378e-03,   2.388e+18,   5.064e+15,   3.764e+15,   2.625e+08,   6.754e-04,   5.885e-03,   4.091e-05,   3.562e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.500,   3.838e+02,   2.395e+02,   1.160e+19,   6.340e+11,   2.357e-03,   2.430e+18,   5.515e+15,   3.830e+15,   2.670e+08,   6.879e-04,   5.994e-03,   4.167e-05,   3.627e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.350,   3.920e+02,   2.404e+02,   1.181e+19,   6.283e+11,   2.336e-03,   2.472e+18,   5.967e+15,   3.896e+15,   2.715e+08,   7.003e-04,   6.102e-03,   4.242e-05,   3.693e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.200,   4.002e+02,   2.414e+02,   1.202e+19,   6.226e+11,   2.314e-03,   2.514e+18,   6.418e+15,   3.962e+15,   2.760e+08,   7.128e-04,   6.211e-03,   4.318e-05,   3.759e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  7.050,   4.084e+02,   2.424e+02,   1.223e+19,   6.169e+11,   2.293e-03,   2.556e+18,   6.870e+15,   4.028e+15,   2.805e+08,   7.252e-04,   6.319e-03,   4.393e-05,   3.824e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.900,   4.172e+02,   2.434e+02,   1.244e+19,   6.100e+11,   2.268e-03,   2.600e+18,   7.588e+15,   4.098e+15,   2.854e+08,   7.377e-04,   6.428e-03,   4.468e-05,   3.890e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.750,   4.264e+02,   2.443e+02,   1.265e+19,   6.025e+11,   2.240e-03,   2.645e+18,   8.440e+15,   4.170e+15,   2.905e+08,   7.501e-04,   6.536e-03,   4.544e-05,   3.956e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.600,   4.355e+02,   2.453e+02,   1.286e+19,   5.950e+11,   2.212e-03,   2.690e+18,   9.292e+15,   4.242e+15,   2.956e+08,   7.626e-04,   6.645e-03,   4.619e-05,   4.021e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.450,   4.447e+02,   2.463e+02,   1.307e+19,   5.875e+11,   2.184e-03,   2.735e+18,   1.014e+16,   4.314e+15,   3.007e+08,   7.751e-04,   6.753e-03,   4.695e-05,   4.087e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.300,   4.539e+02,   2.473e+02,   1.328e+19,   5.800e+11,   2.156e-03,   2.780e+18,   1.100e+16,   4.386e+15,   3.058e+08,   7.875e-04,   6.862e-03,   4.770e-05,   4.153e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.150,   4.630e+02,   2.482e+02,   1.349e+19,   5.725e+11,   2.128e-03,   2.825e+18,   1.185e+16,   4.458e+15,   3.109e+08,   8.000e-04,   6.970e-03,   4.846e-05,   4.218e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  6.000,   4.722e+02,   2.492e+02,   1.370e+19,   5.650e+11,   2.100e-03,   2.870e+18,   1.270e+16,   4.530e+15,   3.160e+08,   8.124e-04,   7.079e-03,   4.921e-05,   4.284e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  5.850,   4.824e+02,   2.502e+02,   1.394e+19,   5.668e+11,   2.107e-03,   2.920e+18,   1.401e+16,   4.610e+15,   3.214e+08,   8.266e-04,   7.203e-03,   5.007e-05,   4.359e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  5.700,   4.927e+02,   2.512e+02,   1.418e+19,   5.686e+11,   2.114e-03,   2.969e+18,   1.531e+16,   4.689e+15,   3.268e+08,   8.409e-04,   7.327e-03,   5.093e-05,   4.434e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  5.550,   5.029e+02,   2.521e+02,   1.442e+19,   5.704e+11,   2.120e-03,   3.019e+18,   1.662e+16,   4.769e+15,   3.322e+08,   8.551e-04,   7.451e-03,   5.180e-05,   4.509e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  5.400,   5.132e+02,   2.531e+02,   1.466e+19,   5.722e+11,   2.127e-03,   3.068e+18,   1.792e+16,   4.848e+15,   3.376e+08,   8.693e-04,   7.575e-03,   5.266e-05,   4.584e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  5.250,   5.234e+02,   2.541e+02,   1.490e+19,   5.740e+11,   2.134e-03,   3.118e+18,   1.923e+16,   4.928e+15,   3.430e+08,   8.836e-04,   7.699e-03,   5.352e-05,   4.659e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  5.100,   5.337e+02,   2.551e+02,   1.514e+19,   5.758e+11,   2.141e-03,   3.167e+18,   2.053e+16,   5.007e+15,   3.484e+08,   8.978e-04,   7.823e-03,   5.438e-05,   4.734e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  4.950,   5.443e+02,   2.560e+02,   1.539e+19,   5.770e+11,   2.145e-03,   3.218e+18,   2.217e+16,   5.088e+15,   3.540e+08,   9.123e-04,   7.949e-03,   5.526e-05,   4.811e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  4.800,   5.557e+02,   2.570e+02,   1.564e+19,   5.770e+11,   2.145e-03,   3.272e+18,   2.448e+16,   5.172e+15,   3.600e+08,   9.275e-04,   8.081e-03,   5.618e-05,   4.891e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  4.650,   5.671e+02,   2.580e+02,   1.590e+19,   5.770e+11,   2.145e-03,   3.326e+18,   2.679e+16,   5.256e+15,   3.660e+08,   9.426e-04,   8.213e-03,   5.709e-05,   4.970e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  4.500,   5.786e+02,   2.590e+02,   1.615e+19,   5.770e+11,   2.145e-03,   3.380e+18,   2.910e+16,   5.340e+15,   3.720e+08,   9.577e-04,   8.345e-03,   5.801e-05,   5.050e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  4.350,   5.900e+02,   2.599e+02,   1.641e+19,   5.770e+11,   2.145e-03,   3.434e+18,   3.141e+16,   5.424e+15,   3.780e+08,   9.728e-04,   8.476e-03,   5.893e-05,   5.130e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  4.200,   6.014e+02,   2.609e+02,   1.666e+19,   5.770e+11,   2.145e-03,   3.488e+18,   3.372e+16,   5.508e+15,   3.840e+08,   9.879e-04,   8.608e-03,   5.984e-05,   5.210e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  4.050,   6.128e+02,   2.619e+02,   1.692e+19,   5.770e+11,   2.145e-03,   3.542e+18,   3.603e+16,   5.592e+15,   3.900e+08,   1.003e-03,   8.740e-03,   6.076e-05,   5.289e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.900,   6.251e+02,   2.629e+02,   1.719e+19,   5.820e+11,   2.164e-03,   3.599e+18,   3.914e+16,   5.682e+15,   3.963e+08,   1.019e-03,   8.882e-03,   6.175e-05,   5.375e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.750,   6.378e+02,   2.638e+02,   1.748e+19,   5.895e+11,   2.191e-03,   3.658e+18,   4.265e+16,   5.775e+15,   4.028e+08,   1.036e-03,   9.029e-03,   6.277e-05,   5.464e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.600,   6.504e+02,   2.648e+02,   1.776e+19,   5.970e+11,   2.219e-03,   3.716e+18,   4.616e+16,   5.868e+15,   4.092e+08,   1.053e-03,   9.177e-03,   6.379e-05,   5.554e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.450,   6.631e+02,   2.658e+02,   1.805e+19,   6.045e+11,   2.247e-03,   3.775e+18,   4.967e+16,   5.961e+15,   4.157e+08,   1.070e-03,   9.324e-03,   6.482e-05,   5.643e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.300,   6.758e+02,   2.668e+02,   1.833e+19,   6.120e+11,   2.275e-03,   3.833e+18,   5.318e+16,   6.054e+15,   4.221e+08,   1.087e-03,   9.471e-03,   6.584e-05,   5.732e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.150,   6.885e+02,   2.677e+02,   1.862e+19,   6.195e+11,   2.303e-03,   3.892e+18,   5.669e+16,   6.147e+15,   4.286e+08,   1.104e-03,   9.618e-03,   6.687e-05,   5.821e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  3.000,   7.012e+02,   2.687e+02,   1.890e+19,   6.270e+11,   2.331e-03,   3.950e+18,   6.020e+16,   6.240e+15,   4.350e+08,   1.121e-03,   9.766e-03,   6.789e-05,   5.910e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  2.850,   7.153e+02,   2.697e+02,   1.920e+19,   6.347e+11,   2.359e-03,   4.015e+18,   6.572e+16,   6.341e+15,   4.421e+08,   1.139e-03,   9.921e-03,   6.897e-05,   6.004e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  2.700,   7.293e+02,   2.707e+02,   1.950e+19,   6.423e+11,   2.388e-03,   4.079e+18,   7.124e+16,   6.441e+15,   4.491e+08,   1.156e-03,   1.008e-02,   7.004e-05,   6.098e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  2.550,   7.434e+02,   2.716e+02,   1.980e+19,   6.500e+11,   2.416e-03,   4.144e+18,   7.676e+16,   6.542e+15,   4.562e+08,   1.174e-03,   1.023e-02,   7.112e-05,   6.191e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  2.400,   7.575e+02,   2.726e+02,   2.010e+19,   6.576e+11,   2.445e-03,   4.208e+18,   8.228e+16,   6.642e+15,   4.632e+08,   1.192e-03,   1.039e-02,   7.220e-05,   6.285e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  2.250,   7.716e+02,   2.736e+02,   2.040e+19,   6.653e+11,   2.473e-03,   4.273e+18,   8.780e+16,   6.743e+15,   4.703e+08,   1.210e-03,   1.054e-02,   7.328e-05,   6.379e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  2.100,   7.856e+02,   2.746e+02,   2.070e+19,   6.729e+11,   2.501e-03,   4.337e+18,   9.332e+16,   6.843e+15,   4.773e+08,   1.228e-03,   1.070e-02,   7.435e-05,   6.473e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.950,   8.002e+02,   2.755e+02,   2.101e+19,   6.780e+11,   2.520e-03,   4.403e+18,   9.915e+16,   6.946e+15,   4.845e+08,   1.246e-03,   1.086e-02,   7.547e-05,   6.570e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.800,   8.158e+02,   2.765e+02,   2.134e+19,   6.780e+11,   2.520e-03,   4.470e+18,   1.056e+17,   7.054e+15,   4.920e+08,   1.265e-03,   1.103e-02,   7.665e-05,   6.673e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.650,   8.313e+02,   2.775e+02,   2.167e+19,   6.780e+11,   2.520e-03,   4.538e+18,   1.121e+17,   7.162e+15,   4.995e+08,   1.285e-03,   1.120e-02,   7.784e-05,   6.776e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.500,   8.469e+02,   2.785e+02,   2.200e+19,   6.780e+11,   2.520e-03,   4.605e+18,   1.185e+17,   7.270e+15,   5.070e+08,   1.305e-03,   1.137e-02,   7.902e-05,   6.879e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.350,   8.625e+02,   2.794e+02,   2.233e+19,   6.780e+11,   2.520e-03,   4.673e+18,   1.250e+17,   7.378e+15,   5.145e+08,   1.324e-03,   1.154e-02,   8.021e-05,   6.983e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.200,   8.780e+02,   2.804e+02,   2.266e+19,   6.780e+11,   2.520e-03,   4.740e+18,   1.314e+17,   7.486e+15,   5.220e+08,   1.344e-03,   1.171e-02,   8.139e-05,   7.086e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  1.050,   8.936e+02,   2.814e+02,   2.299e+19,   6.780e+11,   2.520e-03,   4.808e+18,   1.379e+17,   7.594e+15,   5.295e+08,   1.363e-03,   1.188e-02,   8.258e-05,   7.189e-04,   3.704e-02,   5.291e-04,   3.704e-02,   1.235e-03
  0.900,   9.102e+02,   2.824e+02,   2.334e+19,   6.780e+11,   2.520e-03,   4.880e+18,   1.457e+17,   7.708e+15,   5.374e+08,   1.384e-03,   1.206e-02,   8.384e-05,   7.298e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  0.750,   9.274e+02,   2.833e+02,   2.370e+19,   6.780e+11,   2.520e-03,   4.955e+18,   1.543e+17,   7.825e+15,   5.455e+08,   1.405e-03,   1.225e-02,   8.513e-05,   7.411e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
  0.600,   9.445e+02,   2.843e+02,   2.406e+19,   6.780e+11,   2.520e-03,   5.030e+18,   1.628e+17,   7.942e+15,   5.536e+08,   1.427e-03,   1.243e-02,   8.642e-05,   7.524e-04,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
